Last name,First name,Title,Student?,Status,Regn. #,Days,Metadata,Scheduled,Invited,Rough Topic,Title,Abstract,Scheduling comments,Topic comments,,,,,,,,
Song,Hong-Yeop,PROFESSOR,FALSE,ALMOST_CERTAINLY,91,"M,T",T|5|1|4,"T-Complexity, Causality and Sequences",,sequences,Zero-Correlation-Zone Sonar Sequences,"We propose the zero-correlation-zone (ZCZ) of radius $r$ on two-dimensional $m \times n$ sonar sequences and define the $(m,n,r)$ ZCZ sonar sequences. We also define some new optimality of an $(m,n,r)$ ZCZ sonar sequence which has the largest $r$ for given $m$ and $n$. Because of the ZCZ for perfect autocorrelation, we are able to relax the distinct difference property of the conventional sonar sequences, and hence, the autocorrelation of ZCZ sonar sequences outside ZCZ may not be upper bounded by $1$. We may sometimes require such an ideal autocorrelation outside ZCZ, and we define ZCZ-DD sonar sequences, indicating that it has an additional distinct difference (DD) property. We first derive an upper bound on the ZCZ radius $r$ in terms of $m$ and $n\geq m$. We next propose some constructions for $(m,n,r)$ ZCZ sonar sequences, which leads to some very good constructive lower bound on $r$. Furthermore, this construction suggests that for $m$ and $r$, the parameter $n$ can be as large as possible indefinitely. We present some exhaustive search results on the existence of $(m,n,r)$ ZCZ sonar sequences for some small values of $r$. For ZCZ-DD sonar sequences, we prove that some variations of Costas arrays construct some ZCZ-DD sonar sequences with ZCZ radius $r=2$. We also provide some exhaustive search results on the existence of $(m,n,r)$ ZCZ-DD sonar sequences. Lots of open problems are listed at the end.","Monday or Tuesday, please.",Sequences/Combinatorial Mathematics session would be perfect.,,,,,,,,
Sprintson,Alex,PROFESSOR,FALSE,ALMOST_CERTAINLY,43,"M,T,W,TH",T|5|2|1,T-Privacy,,"C,Privacy",A New Framework for Designing Polynomial Codes for Problems in Private Information Retrieval,,,,,,,,,,,
Sarwate,Anand,PROFESSOR,FALSE,ALMOST_CERTAINLY,143,"M,T,W,TH,F",T|5|2|2,T-Privacy,,Privacy,Timely offloading of private inferences,"We consider a few problems around managing timeliness (as measured by age of information) and ""privacy"" (as measured by maximal leakage or as a simple cost) in the context of mobile edge cloud systems.",,age of information,,,,,,,,
Lee,Si-Hyeon,PROFESSOR,FALSE,ALMOST_CERTAINLY,275,T,T|5|2|3,T-Privacy,,Privacy,Private distribution estimation through the lens of combinatorial designs,,"My first priority date is Feb. 20th (Tuesday). If it does not work, please schedule on Monday.",,,,,,,,,
Freij-Hollanti,Ragnar,DOCTOR,FALSE,ALMOST_CERTAINLY,310,,T|5|2|4,T-Privacy,,private info retrieval,Private information retrieval: algebraic construction and combinatorial capacity bounds,"A private information retrieval (PIR) scheme allows a user to retrieve a file from a database without revealing any information on the file being requested. In a series of recent papers, coded distributed storage systems have been considered, where every file is distributed over several servers using the same linear storage code. We will review a family of schemes, dubbed star-product schemes, for doing this, in particular showing that the performance of the download scheme depends on the algebra, rather than only on the combinatorics, of the storage code. We show that our star-product scheme asymptotically (as the number of files tends to infinity) achieves a conjectured capacity bound, prove this capacity bound in a few special cases, and sketch an idea for how the general proof would go.",,,,,,,,,,
Wang,Jingyan,DOCTOR,FALSE,PROBABLY,300,,T|5|3|1,T-People-centric ITA (Inv),People-centric Information Theory and Applications - Nihar Shah,,Modeling and Correcting Bias in Sequential Evaluation,"We consider the problem of sequential evaluation, in which an evaluator observes candidates in a sequence and assigns scores to these candidates in an online, irrevocable fashion. Motivated by the psychology literature that has studied sequential bias in such settings -- namely, dependencies between the evaluation outcome and the order in which the candidates appear -- we propose a natural model for the evaluator's rating process that captures the lack of calibration inherent to such a task. We conduct crowdsourcing experiments to demonstrate various facets of our model. We then proceed to study how to correct sequential bias under our model by posing this as a statistical inference problem. We propose a near-linear time, online algorithm for this task and prove guarantees in terms of two canonical ranking metrics. We also prove that our algorithm is information theoretically optimal, by establishing matching lower bounds in both metrics. Finally, we perform a host of numerical experiments to show that our algorithm often outperforms the de facto method of using the rankings induced by the reported scores, both in simulation and on the crowdsourcing data that we collected.",,"ratings vs rankings, metric learning, trace regression, crowdsourcing",,,,,,,,
Lo,Irene,DOCTOR,FALSE,ALMOST_CERTAINLY,382,"M,T",T|5|3|2,T-People-centric ITA (Inv),People-centric Information Theory and Applications - Nihar Shah,policy making,Improving Diversity and Equity in San Francisco School Choice,"More than 65 years after school segregation was ruled unconstitutional, public schools across the United States are resegregating along racial and socioeconomic lines. Many cities have attempted to disentangle school and neighborhood segregation and improve equitable access using policies for city-wide choice. However, these policies have largely not improved patterns of segregation and inequity. From 2018 to 2020, we worked with the San Francisco Unified School District (SFUSD) to design a new policy for student assignment system that meets the district’s goals of diversity, predictability, proximity and equity of access. In close collaboration with SFUSD, we informed the design of a new policy that was approved in 2020 for use starting the 2026–27 school year. In this talk, I will discuss our policy design approach, connections with theory, and results.",,,,,,,,,,
Udell,Madeleine,PROFESSOR,FALSE,ALMOST_CERTAINLY,335,INV,T|5|3|3,T-People-centric ITA (Inv),People-centric Information Theory and Applications - Nihar Shah,,AI and the Future of Optimization Modeling,"Optimization problems are pervasive in sectors from manufacturing and distribution to healthcare. However, most such problems are still solved heuristically by hand rather than optimally by state-of-the-art solvers, as the expertise required to formulate and solve these problems limits the widespread adoption of optimization tools and techniques. As a glimpse of the future, this talk will introduce OptiMUS, a Large Language Model (LLM)-based agent designed to formulate and solve MILP problems from natural language descriptions. OptiMUS can develop mathematical models, write and debug solver code, develop tests, and check the validity of generated solutions. Experimentally, OptiMUS correctly solves more than 80% of benchmark problems, more than twice as many as a basic LLM prompting strategy. More broadly, we discuss the potential for LLMs in domains where accuracy and fidelity to real-world data is critical, including deployed work that simulates reviews of academic papers, and strategies to augment and safeguard their performance.",Monday or Tuesday only,Nihar Shah invited me to his session on people-centric theory/methods/experiments,,,,,,,,
Venkatesh,Praveen,DOCTOR,FALSE,ALMOST_CERTAINLY,155,"MPM,T,W,TH,FAM",T|5|3|4,T-People-centric ITA (Inv),People-centric Information Theory and Applications - Nihar Shah,neuroscience,"What is Unique Information, and How do you Use it in Neuroscience (and Fair ML)?",,"Will only arrive Monday at noon, and will depart Friday at 4pm.","Information measures, neuroscience",,,,,,,,
Charalambides,Neophytos,DOCTOR,FALSE,ALMOST_CERTAINLY,303,"M,T,W,TH,F",W|1|1|1,W-Distributed Computing and Optimization,,Dist-Comp,Distributed Local Sketching for Euclidean Embeddings,"We show that if local datasets in a distributed network are appropriately compressed and then aggregated, it can result in a compressed version of the union of the datasets, in terms of an $\ell_2$-subspace embedding. Specifically, we show that sketching datasets which are locally generated or stored at a node in a network; via oblivious embeddings, and then aggregated, result in a valid sketch of the collective dataset. The key idea is that by applying distinct random projections on the local datasets, roughly gives each data point the same importance in the global dataset. From this, uniform sampling on the local transformed datasets is close to a uniform sampling on the global dataset, after the local projections take place. Our main arguments are also justified numerically.",,"Compression, distributed optimization/computing, distributed machine learning",,,,,,,,
Kliewer,Joerg,PROFESSOR,FALSE,ALMOST_CERTAINLY,103,"M,T,W",W|1|1|2,W-Distributed Computing and Optimization,,DIST-COMP,Decentralized Sparse Matrix Multiplication Under Byzantine Attacks,"We propose a sparse matrix multiplication in a decentralized setting, where a set of worker nodes wishes to compute a task collaboratively over a logical ring. We consider a subset of Byzantine nodes in the system who want to maliciously corrupt the result by corrupting their own computed blocks. In particular, the main focus of this paper is to compute the result with the least possible distortion by identifying the Byzantine nodes and reassigning their tasks to the benign nodes. Our results demonstrate the feasibility of our proposed decentralized scheme and provide a trade-off between the computational complexity required at each worker node and the reconstruction distortion.",Monday-Wednesday,,,,,,,,,
Malak,Derya,DOCTOR,FALSE,ALMOST_CERTAINLY,233,,W|1|1|3,W-Distributed Computing and Optimization,,DIST-COMP,Distributed Structured Matrix Multiplication,,,distributed computation,,,,,,,,
Uribe,César,DOCTOR,FALSE,ALMOST_CERTAINLY,39,"M,T,W",W|1|1|4,W-Distributed Computing and Optimization,,distributed optimization,On Graphs with Finite-Time Consensus and Their Use in Gradient Tracking,"This paper studies sequences of graphs satisfying the finite-time consensus property (i.e., iterating through such a finite sequence is equivalent to performing global or exact averaging) and their use in Gradient Tracking. We provide an explicit weight matrix representation of the studied sequences and prove their finite-time consensus property. Moreover, we incorporate the studied finite-time consensus topologies into Gradient Tracking and present a new algorithmic scheme called Gradient Tracking for Finite-Time Consensus Topologies (GT-FT). We analyze the new scheme for nonconvex problems with stochastic gradient estimates. Our analysis shows that the convergence rate of GT-FT does not depend on the heterogeneity of the agents' functions or the connectivity of any individual graph in the topology sequence. Furthermore, owing to the sparsity of the graphs, GT-FT requires lower communication costs than Gradient Tracking using the static counterpart of the topology sequence.",I can only be there Monday/Tuesday/Wednesday.,,,,,,,,,
Xu,Xiangxiang,DOCTOR,FALSE,ALMOST_CERTAINLY,164,GDT,W|1|2|1,W-Graduation Day 1,,,A Geometric Perspective of Feature Learning,"In this talk, we present a geometric framework for learning and processing information with deep neural networks. We introduce feature geometry, which unifies statistical dependence and feature representations in a function space. We formulate each learning problem as solving the optimal feature representation of the associated dependence component. We will illustrate how this perspective connects distinct learning problems and provides more adaptable solutions, from classification/estimation to feature selection/extraction. We will also demonstrate its applications in complicated learning scenarios, including dealing with constraints, incorporating side information, and learning the dependence structures of sequential data.",Graduation Day talk,"feature learning, information processing",|1|2|1,,,,,,,
Taheri,Hossein,MISTER,TRUE,ALMOST_CERTAINLY,207,GDT,W|1|2|2,W-Graduation Day 1,,,Generalization and Stability of Interpolating Neural Networks,"Neural networks are renowned for their ability to memorize datasets, often achieving near-zero training loss via gradient descent optimization. Despite this capability, they also demonstrate remarkable generalization to new data. This paper delves into studying the generalization behavior of neural networks trained with logistic loss through the lens of algorithmic stability. Our focus lies on the neural tangent regime, where network weights move a constant distance from initialization to solution to achieve minimal training loss. Our main finding reveals that under NTK-separability, optimal test loss bounds are achievable if the network width is at least poly-logarithmically large with respect to the number of training samples. This departure from existing generalization outcomes using algorithmic stability, which typically require polynomial width and yield suboptimal rates, underscores the significance of our approach. Moreover, our analysis presents improved generalization bounds and width lower bounds compared to prior works employing alternative methods such as uniform convergence via Rademacher complexity. The key to this improvement lies in leveraging the Hessian information of the objective function during gradient descent iterates. We demonstrate that neural networks of sufficiently large width trained by the logistic loss satisfy an approximate quasi-convexity property along the gradient descent path. To demonstrate the practical implications of our findings, we specialize our analysis to a XOR dataset, where we present refined width conditions.",,"Deep learning theory, Statistical Learning, optimization",|1|2|2,,,,,,,
Magesh,Akshayaa,MISS,TRUE,ALMOST_CERTAINLY,172,GDT,W|1|2|3,W-Graduation Day 1,,ML-R,Principled Out-of-Distribution Detection via Multiple Testing,"We study the problem of out-of-distribution (OOD) detection, that is, detecting whether a machine learning (ML) model's output can be trusted at inference time. While a number of tests for OOD detection have been proposed in prior work, a formal framework for studying this problem is lacking. We propose a definition for the notion of OOD that includes both the input distribution and the ML model, which provides insights for the construction of powerful tests for OOD detection. We also propose a multiple hypothesis testing inspired procedure to systematically combine any number of different statistics from the ML model using conformal p-values. We further provide strong guarantees on the probability of incorrectly classifying an in-distribution sample as OOD. In our experiments, we find that threshold-based tests proposed in prior work perform well in specific settings, but not uniformly well across different OOD instances. In contrast, our proposed method that combines multiple statistics performs uniformly well across different datasets and neural networks architectures.",Anytime on Wednesday to Friday,Robust Learning,|1|2|3,,,,,,,
Ramesh,Rahul,MISTER,TRUE,ALMOST_CERTAINLY,97,GDT,W|1|2|4,W-Graduation Day 1,,,A picture of the space of typical learnable tasks,"This talk will develop information-geometric techniques to analyze the prediction space of deep networks. By examining the underlying high-dimensional probabilistic models, we will reveal that the training process explores an effectively low dimensional manifold. Networks with a wide range of architectures, sizes, trained using different optimization methods, regularization techniques, data augmentation techniques, and weight initializations lie on the same manifold in the prediction space. We will also show that predictions of networks being trained on different tasks (e.g., different subsets of ImageNet) using different representation learning methods (e.g., supervised, meta-, semi supervised and contrastive learning) also lie on a low-dimensional manifold. This indicates that seemingly different tasks exhibit a strong shared structure. Finally, we will discuss ideas that exploit this low-dimensional structure to build effective priors that can enable learning from very few samples.",,"Machine learning, Graduation Day poster session",|1|2|4,,,,,,,
Chen,Jun,PROFESSOR,FALSE,ALMOST_CERTAINLY,128,"T,W,INV",W|2|1|1,W-Learning and Information Theory (Inv),ML Compression,,Output-constrained lossy source coding with application to rate-distortion-perception theory,,"special session on ""ML based compression"" Tuesday or Wednesday",,,,,,,,,
Khisti,Ashish,PROFESSOR,FALSE,ALMOST_CERTAINLY,185,T,W|2|1|2,W-Learning and Information Theory (Inv),ML Compression (find another one),,Compression of Multisets with Bits-back Coding,"Multiset compression involves compression of a sequence of i.i.d. source symbols where the order of the symbols need not be preserved. While information theoretic limits of multiset compression were established by Varshney and Goyal (2006), the associated compression algorithms involved large computational cost.  In this work we show how to convert a compression algorithm for sequences into one for multisets, in exchange for an additional complexity that is quasi-linear in sequence length. This allows us to compress multisets of i.i.d. symbols at an optimal rate, with computational complexity that does not depend on the alphabet size. The key insight is to avoid encoding the multiset directly and instead compress a proxy sequence using a technique called bits-back coding.",I prefer Tuesday if possible.,I was asked by Krishna Narayanan to give a talk in the ML Compression Session,,,,,,,,
Raviv,Netanel,PROFESSOR,FALSE,ALMOST_CERTAINLY,71,"T,W,THAM",W|2|1|3,W-Learning and Information Theory (Inv),,Dimension Reduction,Beyond PCA: A Probabilistic Gram-Schmidt Approach to Feature Extraction.,"Linear feature extraction at the presence of nonlinear dependencies among the data is a fundamental challenge in unsupervised learning. We propose using a probabilistic Gram-Schmidt type orthogonalization process in order to detect and map out redundant dimensions. Specifically, by applying the GS process over a family of functions which presumably captures the nonlinear dependencies in the data, we construct a series of covariance matrices that can either be used to identify new large-variance directions, or to remove those dependencies from the principal components. We couple our methods with strong information-theoretic guarantees, and show improved performance of classification algorithm over state-of-the-art linear methods, as well as some non-linear ones. Our approach is an extensions of a recent Fourier-based feature selection algorithm due to Heidari et al., and can also improve its computational complexity.","Prefer to speak on Tuesday, Wednesday or Thursday morning.",Dimension reduction.,,,,,,,,
Soleymani,Mahdi,DOCTOR,FALSE,ALMOST_CERTAINLY,309,,W|2|1|4,W-Learning and Information Theory (Inv),,,Quantitative group testing with tunable adaptation,"The aim of quantitative group testing problem is to recover $k$ defective items from a set of $n$ items using  minimal number of quantitative/additive group tests, where each test reveals the number of defective items present in the group.  Fully adaptive strategies have been proposed and shown to, in general, require significantly less number of measurements. In the sublinear regime, where $k=n^\alpha$ for $0<\alpha<1$, for instance, this means a gain proportional to $\alpha \log n$. However, this gain is obtained at the cost of significant complexity associated with adapting tests to previous outcomes.  This paper introduces a family of low-complexity strategies with efficient construction and decoding. These strategies adapt tests only in stages, allowing for a flexible trade-off between the number of stages, i.e., the complexity cost of adaptation, and the overall number of tests i.e., \emph{the adaptivity gain}. Specifically, our algorithm matches the state-of-the-art adaptive algorithm in terms of the number of measurements while reducing the required number of stages by a multiplicative factor of $1-\alpha$.      Our results demonstrates that a small number of stages can lead to substantial improvements over non-adaptive strategies. Furthermore, in comparison to existing non-adaptive algorithms, our algorithm achieves a $47\%$ improvement in the overall number of tests, with the addition of just one stage.",,,,,,,,,,
Manoj,Naren,MISTER,TRUE,ALMOST_CERTAINLY,353,GDT,W|2|2|1,W-Graduation Day 2,,,New algorithms for geometrically approximating massive datasets,"Suppose we have a dataset that is too unwieldy for a downstream task. A natural approach to alleviate this is to summarize the original dataset while preserving certain relevant properties.  This begs the questions — What properties do we want to preserve? For all datasets, does there exist a short summary that maintains our desired approximation guarantees? Can we design efficient algorithms to return these summaries?  In this talk, I will answer these questions in two settings. In the first, we will see algorithms to construct “succinct” convex bodies that preserve the convex hull of the original dataset in a streaming/online model. In the second, we will see algorithms that choose a weighted subset of the entries of the dataset that preserve natural generalizations of p-norms of matrix-vector products.  Based on joint works with Yury Makarychev and Max Ovsiankin.",,"sublinear algorithms, sketching, convex optimization",|2|2|1,,,,,,,
Alacaoglu,Ahmet,DOCTOR,FALSE,ALMOST_CERTAINLY,304,GDT,W|2|2|2,W-Graduation Day 2,,,Stochastic variance reduction for min-max optimization,"I will discuss two approaches for obtaining optimal complexities for solving finite-sum convex-concave optimization. The first approach uses a variance reduced extragradient algorithm and obtains the optimal complexity for primal-dual gap. The second approach uses an inexact Halpern iteration along with the algorithm developed in the first part to obtain optimal guarantees for computable ""operator norm residual"". I will conclude by showing how to use the inexact fixed point iteration viewpoint to extend the reach of first-order algorithms for solving a class of nonconvex-nonconcave problems satisfying cohypomonotonicity, and how to extend this approach for stochastic cases.",,min-max optimization for machine learning,|2|2|2,,,,,,,
Kavis,Ali,DOCTOR,FALSE,ALMOST_CERTAINLY,288,GDT,W|2|2|3,W-Graduation Day 2,,Optimization,A first approach to noise-adaptive second-order methods,"We propose a universal and adaptive Newton-type method for the minimization of second-order smooth, convex functions. Precisely, our algorithm achieves $O(\sigma / \sqrt{T})$ rate under stochastic oracles with variance $\sigma$, and obtains the improved $O(1 / T^3)$ convergence with deterministic oracles. The method achieves the rate interpolation without knowing the nature of the oracle a priori, which was enabled by a data-adaptive step-size that is oblivious to the knowledge of smoothness constant and variance bounds. To our knowledge, this is the first universal algorithm that achieves the aforementioned global guarantees within second-order optimization literature.",I would like to present my talk at the Graduation Day.,Adaptive convex optimization,|2|2|3,,,,,,,
Yang,Yibo,MISTER,TRUE,ALMOST_CERTAINLY,87,GDT,W|2|2|4,W-Graduation Day 2,,IT,Estimating the Rate-Distortion Function by Wasserstein Gradient Descent,"In the theory of lossy compression, the rate-distortion (R-D) function R(D) describes how much a data source can be compressed (in bit-rate) at any given level of fidelity (distortion). Obtaining R(D) for a given data source establishes the fundamental performance limit for all compression algorithms. We propose a new method to estimate R(D) from the perspective of optimal transport. Unlike the classic Blahut--Arimoto algorithm which fixes the support of the reproduction distribution in advance, our Wasserstein gradient descent algorithm learns the support of the optimal reproduction distribution by moving particles. We prove its local convergence and analyze the sample complexity of our R-D estimator based on a connection to entropic optimal transport. Experimentally, we obtain comparable or tighter bounds than state-of-the-art neural network methods on low-rate sources while requiring considerably less tuning and computation effort. We also highlight a connection to maximum-likelihood deconvolution and introduce a new class of sources that can be used as test cases with known solutions to the R-D problem.",,"rate-distortion theory, compression, optimal transport",|2|2|4,,,,,,,
Zhu,Jingge,DOCTOR,FALSE,ALMOST_CERTAINLY,18,"M,T,W",W|3|1|1,W-Machine Learning,,ML-GEN,On the Tightness of Information-theoretic Bounds for Generalization Error,"The generalization capability of a learning algorithm, which refers to its ability to exhibit similar performance on both training and unseen testing data, is a critical aspect in assessing machine learning models. Information-theoretic tools have been shown effective in characterizing the generalization error of learning algorithms. In this talk, we discuss the tightness of several information-theoretic bounds. In particular, we present a simple condition that enables the derivation of the tightest bounds up to date.","I can present the talk on Mon, Tue, or Wed.","generalization error, information-theoretic bounds, statistical learning theory",,,,,,,,
Papailiopoulos,Dimitris,PROFESSOR,FALSE,ALMOST_CERTAINLY,27,"M,T,W",W|3|1|2,W-Machine Learning,,ML-LLM,Teaching Arithmetic to Small Transformers,,,,,,,,,,,
Abbasi-Asl,Reza,PROFESSOR,FALSE,ALMOST_CERTAINLY,98,WAM,W|3|1|3,W-Machine Learning,,"ML-LLM,neuroscience",Zero-shot sampling of adversarial entities in biomedical question answering,"The increasing depth of parametric domain knowledge in large language models (LLMs) is fueling their rapid deployment in real-world applications. In high-stakes and knowledge-intensive tasks, understanding model vulnerabilities is essential for quantifying the trustworthiness of model predictions and regulating their use. The recent discovery of named entities as adversarial examples in natural language processing tasks raises questions about their potential guises in other settings. Here, we propose a distance-weighted sampling scheme in embedding space to discover diverse adversarial entities as distractors. We demonstrate its advantage over random sampling in adversarial question answering on biomedical topics. Our approach enables the exploration of different regions on the attack surface, which reveals two regimes of adversarial entities that markedly differ in their characteristics. Moreover, we show that the attacks successfully manipulate token-wise Shapley value explanations, which become deceptive in the adversarial setting. Our investigations illustrate the brittleness of domain knowledge in LLMs and reveal a shortcoming of standard evaluations for high-capacity models.",I will be attending the conference only on Wednesday afternoon. Thanks for accommodating.,,,,,,,,,
Ren,Shaolei,DOCTOR,FALSE,ALMOST_CERTAINLY,198,"M,T,W",W|3|1|4,W-Machine Learning,,ML-sustainable,Towards (environmentally) responsible AI,"Artificial intelligence (AI) holds enormous potential for enabling scientific breakthroughs, accelerating business growth, and tackling climate change. Nonetheless, the evergrowing demand for AI has also created a huge environmental footprint on its own. For example, training a large generative model like GPT-3 can easily consume hundreds of megawatt-hours of electricity, generate tonnes of carbon emissions, and evaporate millions of liters of fresh water for cooling. Simultaneously, AI's environmental inequity --- the environmental cost of AI disproportionately impacts certain (often marginalized) communities --- has also been increasingly recognized as a roadblock to responsible AI. In this talk, I will present the challenges as well as my research towards environmentally responsible AI. I will begin with algorithmic foundations for managing AI systems and present provably robust online algorithms that embed learning-based policies into competitive designs. Then, I will discuss our work that leverages AI to enable sustainability and equity in broader societal cyber-physical infrastructures.","Monday, Tuesday, and Wednesday are preferred.","Artificial intelligence, sustainable computing, learning-augmented algorithms, online optimization",,,,,,,,
Chamanzar,Alireza,DOCTOR,FALSE,ALMOST_CERTAINLY,135,GDT,W|3|2|1,W-Graduation Day 3,,"neuroscience, application",Data Science for Precision Health:Localization and Tracking of Neural Silences in the Brain,,,"neuroscience, electroencephalography (EEG), ill-posed problem, inverse solution, wave detection, precision health",|3|2|1,,,,,,,
Sood,Mansi,MISS,TRUE,ALMOST_CERTAINLY,361,GDT,W|3|2|2,W-Graduation Day 3,,,Heterogeneous Models for Network Design and Performance Analysis in Socio-Technical Systems,"In this talk, I will present a brief overview of my doctoral research on stochastic modeling, analysis, and optimization toward making networked systems that interface with society more trustworthy and performant. The key focus of this talk will be on the connectivity properties of a class of random graph models known as ‘random K-out graphs,’ which are receiving increasing attention as a model to construct sparse yet well-connected topologies in distributed systems including distributed learning, blockchains, and next-generation internet architectures. Yet, the structural properties of the random K-out graphs that are critically tied to the system performance in practical settings have not been well studied in the literature. Through the example of privacy mechanisms based on pairwise additive masking (e.g., secure aggregation for federated learning and private gossip averaging for fully decentralized learning), where random K-out graphs have been deployed, I will discuss how the strength of connectivity impacts system performance. In this talk, I will discuss our recent body of work that characterizes the connectivity of random K-out graphs under various practical settings, including non-asymptotic connectivity bounds and analysis of the strength of connectivity under client heterogeneity and random and targeted node failures.",NA,"Stochastic Networks, Performance Analysis, Network Design, Responsible Computing",|3|2|2,,,,,,,
Shi,Chengshuai,MISTER,TRUE,ALMOST_CERTAINLY,338,GDT,W|3|2|3,W-Graduation Day 3,,,Advancing Federated Bandits by Handling Strategical Agents and Harnessing the Power of Federated Learning,"Recent years have witnessed growing attention to the research of federated bandits, which target performing collaborative bandits learning with a federation of agents. Despite the progress, we recognize that there exists a gap in the practical implementation of the designs for federated bandits due to their lack of robustness and flexibility. This presentation will cover two streams of our attempts to close this gap. First, to improve robustness, two novel approaches are proposed to handle strategical agent behaviors: one utilizes explicit incentivization and the other one leverages implicit reward teaching. Then, for better flexibility, a modularized scheme is designed that can accommodate any progress in the study of canonical federated learning, including both algorithmic advancements and theoretical analyses.",,,|3|2|3,,,,,,,
Jain,Ish,MISTER,TRUE,ALMOST_CERTAINLY,259,GDT,W|3|2|4,W-Graduation Day 3,,,"Towards Reliable, Scalable and Deployable Millimeter-wave Systems","Unlocking the true potential of mmWave frequencies for applications such as automotive vehicles and AR/VR requires overcoming significant challenges. Despite their high bandwidth, today's mmWave networks struggle to meet the stringent requirements of these applications due to limitations in providing reliable and low-latency connections. The challenge lies in managing directional beams that combat high path loss but limit deployment due to occlusion and inefficient resource distribution. To overcome these limitations, I have developed novel multi-beamforming techniques, including blockage-resilient multi-beams (mmReliable, Sigcomm’21) and frequency-dependent multi-beams (mmFlexible, Infocom’23). This revolutionary concept empowers efficient and flexible distribution of time-frequency resources among multiple users, resulting in improved latency and seamless scalability to accommodate numerous devices. Additionally, I have successfully built a 5G standard-compliant mmWave testbed using off-the-shelf phased arrays and SDRs and demonstrated the efficacy of our schemes in practical scenarios.",,mmWave theory and systems; beamforming,|3|2|4,,,,,,,
Orlitsky,Alon,MISTER,FALSE,ALMOST_CERTAINLY,5,,,,,,,,,,,,,,,,,
Tegin,Busra,DOCTOR,FALSE,ALMOST_CERTAINLY,8,GD,,,,ML,Federated learning and distributed inference over wireless channels,"In a connected era, federated learning (FL) and distributed inference are vital for managing increasing data volumes and computational demands. Firstly, we investigate FL over time-varying wireless channels. Despite the challenges posed by inter-carrier interference due to time variations, our study reveals that such interference has limited destructive effects, allowing for the convergence of distributed learning algorithms. Shifting focus to distributed inference, we consider an over-the-air multi-sensor wireless inference system where sensors with constrained computational capacities collaborate in inference efforts. We introduce $L_p$-norm inspired and LogSumExp approximations for over-the-air sensor fusion and show the effectiveness of the proposed approach over wireless channels.",I will be available for the presentation from Monday to Thursday.,Practical implementation of federated learning and distributed inference over wireless channels,9,P|9,,,,,,
Razaviyayn,Meisam,MISTER,FALSE,ALMOST_CERTAINLY,31,,,,,,Memory-Efficient Fine-Tuning of Language Models with a Combination of Forward-Backward and Forward-Only Passes,,,,,,,,,,,
Liu,Yuhan,MISTER,TRUE,ALMOST_CERTAINLY,38,GD,,,,,The role of shared randomness in quantum state certification with unentangled measurements,"Given $n$ copies of an unknown quantum state $\rho\in\mathbb{C}^{d\times d}$, quantum state certification is the task of determining whether $\rho=\rho_0$ or $\|\rho-\rho_0\|_1>\varepsilon$, where $\rho_0$ is a known reference state. We study quantum state certification using unentangled quantum measurements, namely measurements which operate only on one copy of $\rho$ at a time. When there is a common source of shared randomness available and the unentangled measurements are chosen based on this randomness, prior work has shown that $\Theta(d^{3/2}/\varepsilon^2)$ copies are necessary and sufficient. This holds even when the measurements are allowed to be chosen adaptively. We consider deterministic measurement schemes (as opposed to randomized) and demonstrate that ${\Theta}(d^2/\varepsilon^2)$ copies are necessary and sufficient for state certification. This shows a separation between algorithms with and without shared randomness.   We develop a unified lower bound framework for both fixed and randomized measurements, under the same theoretical framework that relates the hardness of testing to the well-established L\""uders rule. More precisely, we obtain lower bounds for randomized and fixed schemes as a function of the eigenvalues of the L\""uders channel which characterizes one possible post-measurement state transformation.",,Quantum information theory,7,P|7,,,,,,
Ornee,Tasmeen Zaman,MISS,TRUE,ALMOST_CERTAINLY,49,GD,,,,,Timely Remote Estimation with Applications to Safety Monitoring,"We first study a sampling and transmission scheduling problem for multi-source remote estimation, where a scheduler determines when to take samples from multiple continuous-time Gauss-Markov processes and send the samples over multiple channels to remote estimators. This problem is a continuous-time Restless Multi-arm Bandit (RMAB) problem with a continuous state space. We prove that the arms are indexable and derive an exact expression of the Whittle index. To the extent of our knowledge, this is the first Whittle index policy for multi-source signal-aware remote estimation. Our numerical results show that the proposed policy performs better than the signal-agnostic AoI-based policies. Next, we study a multi-source, multi-channel goal-oriented status updating problem to maximize situational awareness. Due to transmission errors and limited communication resources, the sensor updates may not be timely, resulting in the possibility of misunderstanding the current situation. In particular, if a dangerous situation is misinterpreted as safe, the safety risk is high. Numerical evidence shows that our scheduling policy can achieve up to 100 times performance gain over periodic updating and up to 10 times over randomized policy.",I want to present a Graduation Day Poster on Wednesday (02/21/2024).,,12,P|12,,,,,,
Shisher,Md Kamran,MISTER,TRUE,ALMOST_CERTAINLY,50,GD,,,,,Timely Inference over Networks,"Timely remote inference is crucial in networked intelligent systems. In this talk, I will discuss how to evaluate the importance of timely information in remote inference and the monotonicity of information aging. One might assume that inference error degrades monotonically as data ages. Our information-theoretic analysis reveals that this holds for Markovian data sequences, but it may not hold for non-Markovian data. The talk also covers the design of feature selection and transmission scheduling strategies to minimize the inference error. We introduce a new ""selection-from-buffer"" medium access model for status updating and minimize inference errors for both Markovian and non-Markovian data. Data-driven evaluations show that our policies can reduce inference errors by up to 10,000 times.",Graduation Day Presentation,,3,P|3,,,,,,
